Hanson, Nils;1993;NULL;Theatrical;Producer/Director
Happe, Muriel, Mrs.;NULL;NULL;NULL;
Harbach, Otto A.;1912;1963;Theatrical;Composer/Writer
Harbaugh, Carl;1917;NULL;Theatrical;
Harbeson, J.P.;1908;NULL;Army/Navy;Colonel, U.S.A.
Harcourt, William;1893;NULL;Theatrical;English actor
Hardcastle, Hope;1990;2007;Theatrical;Director
Hardee, Joe;2004;NULL;Non-Theatrical;"Broker; cousin of Lewis Hardee"
Hardee, Lewis J., Jr.;1980;NULL;Theatrical;"Composer/Conductor/Writer/Educator/Historian of The Lambs"
Harden, Dever, Major.;NULL;1963;NULL;
Hardenberg, H. J.;NULL;NULL;NULL;
Hardey, Ethel Gilbert;1989;NULL;Theatrical;Singer
Hardin, E.E.;1908;NULL;Army/Navy;Lt. Colonel, U.S.A.
Harding, Lyn;1913;NULL;Non-Res.;
Hards, Ira A.;1903;1938;Theatrical;
Hardwicke, Cedric, Sir;1959;1964;Theatrical;Actor: Barretts of Wimpole Street
Hardy, Sam B.;1906;1935;Theatrical;"Actor: Stop Thief/ Manager of W.C. 
Fields" Hare, F. Lumsden;1908;NULL;Theatrical;Actor: Gunga Din
Hare, John;1898;NULL;Honorary Life;Member, London Lambs
Hare, Montgomery;1953;NULL;Theatrical;
Hargrave, William;1944;NULL;Theatrical;
Harlam, Macey;1907;1923;Theatrical,Life;Actor
Harlan, Otis;1892;NULL;Theatrical;
Harlow, Leola Kingsbury;1992;1997;Theatrical;Actress
Harmon, Clifford B.;1912;1945;Non-Theatrical;
Harmon, Henry;1890;1946;Theatrical;
Harper, Horatio R.;1900;NULL;Non-Theatrical;
Harper, William A.;1885;NULL;Non-Theatrical;
Harrice, Cy;1948;NULL;Theatrical;TV/Radio Announcer
Harrigan, Edward "Ed";NULL;1911;Theatrical;Of Harrington & Hart
Harrigan, William D.;1909;NULL;Theatrical;
Harriman, J. Borden;1899;NULL;Non-Theatrical;
Harrington, Daniel Patrick;1942;1965;Theatrical;
Harrington, Guy;1922;NULL;Theatrical;
